128        0.0000000		Acquisition Running
 ID     SSSSSSSS.mmmuuun  CH AMP
* Gp# 1[6,9,4] x =     2256, y =     2369, q = 1 dT[    83,   120] Src Amplitude = 51.0
*        389.9246903   6  51
*        389.9247727   9  51
*        389.9248105   4  50
  1      389.9265285   9  54
  1      389.9267342   6  52
  1      389.9267767   5  52
  1      389.9272170   4  50
  1      389.9283010   8  51
  1      389.9296098   6  52
  1      389.9297863   9  52
  1      389.9300805   5  51
  1      389.9305560   8  51
  1      389.9315527   9  54
  1      389.9317208   4  50
  1      389.9319077   2  51
  1      389.9320578   8  51
  1      389.9320880   6  52
  1      389.9339585   2  50
* Gp# 1[4,2,8] x =     2076, y =     1763, q = 0.9998 dT[   187,   337] Src Amplitude = 50.0
*        389.9317208   4  50
*        389.9319077   2  51
*        389.9320578   8  51
  1      389.9339993   6  50
  1      389.9340095   9  51
  1      389.9342893   5  51
  1      389.9343150   4  51
  1      389.9352620   6  53
* Gp# 1[2,6,9,4] x =     1661, y =     1117, q = 0.6903 dT[    41,   290,   357] Src Amplitude = 50.0
*        389.9339585   2  50
*        389.9339993   6  50
*        389.9340095   9  51
*        389.9343150   4  51
  1      389.9358130   4  51
  1      389.9361012   5  53
  1      389.9361965   9  53
  1      389.9365067   6  51
  1      389.9374860   8  53
  1      389.9375665  10  51
* Gp# 1[9,6,8] x =     1883, y =     2811, q = 0.9759 dT[    82,   957] Src Amplitude = 53.0
*        389.9361965   9  53
*        389.9365067   6  51
*        389.9374860   8  53
  1      389.9377098   5  52
  1      389.9378260   2  50
  1      389.9384925   6  51
  1      389.9390618   9  53
  1      389.9391083  10  54
  1      389.9392140   8  51
  1      389.9399798   5  50
  1      389.9403658   6  52
* Gp# 1[8,9,10,5] x =     1906, y =     4161, q = 0.9759 dT[   245,   757,   770] Src Amplitude = 51.0
*        389.9392140   8  51
*        389.9390618   9  53
*        389.9391083  10  54
*        389.9399798   5  50
  1      389.9405903   8  50
  1      389.9408165   4  50
  1      389.9416265   5  50
  1      389.9425040   6  51
  1      389.9432770   8  51
  1      389.9434627   5  51
  1      389.9435325   4  52
  1      389.9437623  10  52
  1      389.9438125   9  53
  1      389.9444643   6  51
  1      389.9449190   8  50
  1      389.9450850   4  50
  1      389.9451285   2  50
  1      389.9454895   5  51
  1      389.9465220  10  54
* Gp# 1[9,6,8,2] x =      403, y =     2483, q = 0 dT[   252,   366,   575] Src Amplitude = 53.0
*        389.9438125   9  53
*        389.9444643   6  51
*        389.9449190   8  50
*        389.9451285   2  50
  1      389.9467173   6  50
  1      389.9470088   4  50
  1      389.9470270   8  51
  1      389.9471018   5  50
  1      389.9482770   9  54
* Gp# 1[6,10,8] x =     1339, y =     2064, q = 1 dT[    32,   554] Src Amplitude = 50.0
*        389.9467173   6  50
*        389.9465220  10  54
*        389.9470270   8  51
  1      389.9483135   4  50
  1      389.9496285   4  50
  1      389.9497338   6  50
  1      389.9498175   5  50
  1      389.9511797   6  50
* Gp# 1[4,6,5] x =    250.2, y =     3414, q = 1 dT[   109,   189] Src Amplitude = 50.0
*        389.9496285   4  50
*        389.9497338   6  50
*        389.9498175   5  50
  1      389.9514933   9  52
  1      389.9519262   5  50
  1      389.9531240   4  50
  1      389.9532580   6  51
  1      389.9534753   9  54
  1      389.9537355  10  53
  1      389.9547850   6  50
  1      389.9553537   5  51
  1      389.9553697   8  51
  1      389.9561943   6  51
  1      389.9572455   4  51
  1      389.9581495   5  51
  1      389.9582700   9  54
  1      389.9596950  10  53
  1      389.9606212   4  51
  1      389.9614175   6  51
  1      389.9622108  10  52
  1      389.9625075   9  51
  1      389.9629050   5  51
  1      389.9637625   4  50
  1      389.9639393   9  52
  1      389.9640200  10  54
  1      389.9649140   5  50
  1      389.9650752   8  52
  1      389.9655475   9  51
  1      389.9655573   6  51
  1      389.9662410  10  53
  1      389.9674690   6  52
  1      389.9679450   4  51
  1      389.9680895   9  55
  1      389.9689515  10  51
  1      389.9690940   5  51
  1      389.9702302   6  52
  1      389.9704848  10  51
  1      389.9708493   5  52
  1      389.9716183   9  53
  1      389.9717508  10  51
  1      389.9718695   8  51
  1      389.9725272   6  50
  1      389.9730553   9  52
* Gp# 1[9,10,8] x =     2056, y =     4764, q = 1 dT[   119,   570] Src Amplitude = 53.0
*        389.9716183   9  53
*        389.9717508  10  51
*        389.9718695   8  51
  1      389.9731817  10  51
  1      389.9734542   5  51
  1      389.9746437   9  51
  1      389.9752860   8  51
  1      389.9753907   6  52
  1      389.9759623   9  50
  1      389.9768510  10  51
  1      389.9787468   9  52
  1      389.9791435  10  50
  1      389.9803475   9  51
  1      389.9809457   1  52
  1      389.9809763   8  50
  1      389.9810298  10  51
  1      389.9821447   9  52
  1      389.9833150  10  51
  1      389.9844162   1  53
  1      389.9846590   9  51
  1      389.9853652  10  52
  1      389.9860768   9  51
  1      389.9868115   1  51
  1      389.9882543   1  52
  1      389.9883613  10  52
  1      389.9896980   1  50
  1      389.9913515   1  51
  1      389.9917240  10  50
  1      389.9932118   1  50
  1      389.9934113   9  51
  1      389.9953560   1  51
  1      389.9967542   1  52
  1      390.0002180   9  50
  1      390.0015780   1  50
  1      390.0033312   1  51
  1      390.0041867   9  50
  1      390.0187972   1  51
  1      390.3447590   1  51
  1      390.3537135   9  50
  1      390.3537650   1  52
  1      390.3547725  10  51
  1      390.3556850   1  51
  1      390.3560127  10  50
  1      390.3573085   1  51
  1      390.3585775  10  52
  1      390.3586608   1  51
  1      390.3604203  10  52
  1      390.3604972   1  54
  1      390.3614328   9  50
  1      390.3618353  10  50
  1      390.3626577   6  50
  1      390.3641995  10  50
  1      390.3647148   1  52
  1      390.3662577   1  56
  1      390.3665833  10  51
  1      390.3667812   9  51
  1      390.3681545  10  52
* Gp# 1[1,10,9] x =    577.6, y =     6114, q = 1 dT[   321,   534] Src Amplitude = 56.0
*        390.3662577   1  56
*        390.3665833  10  51
*        390.3667812   9  51
  1      390.3693670   1  51
  1      390.3703537   9  50
  1      390.3707590  10  50
  1      390.3716488   1  53
  1      390.3723560  10  51
  1      390.3736808  10  52
  1      390.3744062   1  52
  1      390.3759602   9  50
  1      390.3762190   1  51
  1      390.3766085  10  51
  1      390.3771968   9  51
  1      390.3779543   1  53
  1      390.3794757  10  51
  1      390.3797600   5  51
  1      390.3819320   1  54
  1      390.3825440   9  50
  1      390.3831563  10  50
  1      390.3834473   1  52
  1      390.3846132  10  50
  1      390.3858195   1  50
  1      390.3894130   1  50
  1      392.3305838   7  69
  1      392.3306313   8  74
  1      392.3307982   3  58
  1      392.3308480   1  66
  1      392.3309050   2  65
  1      392.3311523   9  64
* Gp# 1[7,8,3] x =     1745, y =   -63.47, q = 1 dT[    51,   222] Src Amplitude = 69.0
*        392.3305838   7  69
*        392.3306313   8  74
*        392.3307982   3  58
  1      392.3312007   6  64
  1      392.3312188   5  61
  1      392.3312227  10  65
  1      392.3312895   4  64
  1      392.3392790   2  50
  1      392.3409277   6  52
  1      392.3421533   8  50
  1      392.3422175   6  53
  1      392.3436995   4  51
  1      392.3439442   1  51
  1      392.3450240   6  50
  1      392.3456997  10  50
  1      392.3464947   1  50
  1      395.7704167   7  73
  1      395.7704465   8  77
  1      395.7706395   2  66
  1      395.7706672   3  61
  1      395.7707195   1  72
  1      395.7708793   4  67
* Gp# 1[7,8,3] x =     1736, y =   -60.26, q = 1 dT[    54,   220] Src Amplitude = 73.0
*        395.7704167   7  73
*        395.7704465   8  77
*        395.7706672   3  61
  1      395.7709645   5  65
  1      395.7709688   6  67
  1      395.7709893   9  68
  1      395.7710897  10  69
  1      395.7722705   3  50
  1      395.7821348   2  51
  1      395.7849570   4  50
  1      395.7876025   9  51
  1      395.7883417   6  51
  1      395.7893052  10  50
  1      395.7905610  10  51
  1      395.7910473   1  51
  1      399.2065692   7  72
  1      399.2065993   8  76
  1      399.2067845   1  72
  1      399.2067915   2  66
  1      399.2068230   3  62
  1      399.2070778   4  66
* Gp# 1[7,8,3] x =     1735, y =   -61.24, q = 1 dT[    54,   221] Src Amplitude = 72.0
*        399.2065692   7  72
*        399.2065993   8  76
*        399.2068230   3  62
  1      399.2071200   5  65
  1      399.2071420   9  67
  1      399.2072078   6  67
  1      399.2072455  10  69
  1      399.2084425   3  51
  1      399.2150235   7  52
  1      399.2190708   2  50
  1      399.2211290   4  50
  1      399.2217425   8  50
  1      399.2229297   5  51
  1      399.2237578   9  51
  1      399.2254610  10  50
  1      399.2254880   5  50
  1      399.2267170  10  50
  1      399.2272082   1  51
  1      402.4367818   7  74
  1      402.4368143   8  77
  1      402.4369962   1  73
  1      402.4370032   2  68
  1      402.4370348   3  62
  1      402.4371923   6  68
  1      402.4372462   4  67
* Gp# 1[7,8,3] x =     1734, y =   -61.24, q = 1 dT[    55,   221] Src Amplitude = 74.0
*        402.4367818   7  74
*        402.4368143   8  77
*        402.4370348   3  62
  1      402.4373323   5  65
  1      402.4373538   9  69
  1      402.4374575  10  69
  1      402.4386380   3  51
  1      402.4497378   2  50
  1      402.4513243   4  52
  1      402.4519545   8  50
  1      402.4539583   4  50
  1      402.4547053   6  52
  1      402.4556725  10  51
  1      402.4556998   5  51
  1      402.4563903   9  50
  1      402.4564448   6  50
  1      402.4568005   1  50
  1      402.4569287  10  51
  1      402.4583580   1  50
  1      405.9379232   7  72
  1      405.9379502   8  76
  1      405.9381358   1  71
  1      405.9381428   2  67
  1      405.9381742   3  62
  1      405.9383863   4  66
* Gp# 1[7,8,3] x =     1735, y =   -62.34, q = 1 dT[    54,   222] Src Amplitude = 72.0
*        405.9379232   7  72
*        405.9379502   8  76
*        405.9381742   3  62
  1      405.9384933   9  67
  1      405.9385340   5  65
  1      405.9385593   6  66
  1      405.9385965  10  69
  1      405.9397935   3  51
  1      405.9463748   7  51
* Gp# 1[10,5,6] x =     1543, y =     2777, q = 1 dT[   179,   219] Src Amplitude = 69.0
*        405.9385965  10  69
*        405.9385340   5  65
*        405.9385593   6  66
  1      405.9512955   8  50
  1      405.9524907   4  51
  1      405.9530935   8  51
  1      405.9532863   5  50
  1      405.9551088   9  52
  1      405.9562800   1  51
  1      405.9568120  10  50
  1      405.9568392   5  50
  1      405.9585598   1  50
* Gp# 1[1,10,5] x =     1313, y =     4127, q = 1 dT[   283,   310] Src Amplitude = 51.0
*        405.9562800   1  51
*        405.9568120  10  50
*        405.9568392   5  50
211      413.0437758		Time Mark
  1      420.3711860   3  56
  1      420.3709103   8  80
  1      420.3709915   7  72
  1      420.3710888   1  73
  1      420.3711892   2  74
  1      420.3713290   5  66
* Gp# 1[8,7,3] x =     1969, y =   -87.95, q = 1 dT[    38,   252] Src Amplitude = 80.0
*        420.3709103   8  80
*        420.3709915   7  72
*        420.3711860   3  56
  1      420.3714260   4  66
  1      420.3714665   9  68
  1      420.3714703  10  72
  1      420.3715203   6  71
  1      420.3806240   7  51
  1      420.3828238   7  50
  1      420.3843053   2  50
  1      420.3852918   8  50
  1      420.3867722   8  50
  1      420.3876030   5  51
  1      420.3877433   4  50
  1      420.3884165   6  52
  1      420.3892790   5  51
  1      420.3902960   1  51
  1      420.3906548   9  51
  1      420.3926705   1  51
  1      423.4727010   8  79
  1      423.4727825   7  71
  1      423.4728785   1  73
  1      423.4729775   3  55
  1      423.4729795   2  73
  1      423.4731220   5  65
  1      423.4732595   9  67
* Gp# 1[8,7,3] x =     1969, y =   -86.61, q = 1 dT[    39,   251] Src Amplitude = 79.0
*        423.4727010   8  79
*        423.4727825   7  71
*        423.4729775   3  55
  1      423.4732603  10  70
  1      423.4733112   6  69
  1      423.4734205   4  65
  1      423.4824142   7  50
  1      423.4849302   2  50
  1      423.4875130   8  50
  1      423.4881055   6  51
  1      423.4888660   4  53
  1      423.4892878   9  53
  1      423.4893798   8  50
  1      423.4893935   5  50
  1      423.4904485   6  50
  1      423.4908527   9  50
  1      423.4920860   1  51
  1      423.4944607   1  51
  1      427.0684580   8  79
  1      427.0684847   7  70
  1      427.0686380   1  73
  1      427.0687243   3  56
  1      427.0687365   2  73
  1      427.0688783   5  66
  1      427.0689628   4  65
* Gp# 1[8,7,3] x =     1962, y =      -62, q = 1 dT[    38,   223] Src Amplitude = 79.0
*        427.0684580   8  79
*        427.0684847   7  70
*        427.0687243   3  56
  1      427.0690155   9  67
  1      427.0690160  10  71
  1      427.0691093   6  69
  1      427.0781738   7  51
  1      427.0805992   2  51
  1      427.0827653   8  51
  1      427.0844165   5  51
  1      427.0846260   4  52
  1      427.0851398   8  51
  1      427.0873490   6  52
* Gp# 1[5,4,8] x =     1238, y =     1991, q = 1 dT[   210,   723] Src Amplitude = 51.0
*        427.0844165   5  51
*        427.0846260   4  52
*        427.0851398   8  51
  1      427.0875650   9  52
  1      427.0878415   1  51
  1      427.0902210   1  51
  1      432.1325155   8  79
  1      432.1325425   7  71
  1      432.1326965   1  73
  1      432.1327825   2  72
  1      432.1327827   3  56
  1      432.1329368   5  66
* Gp# 1[8,7,3] x =     1968, y =   -87.65, q = 1 dT[    38,   251] Src Amplitude = 79.0
*        432.1325155   8  79
*        432.1325425   7  71
*        432.1327827   3  56
  1      432.1330342   4  66
  1      432.1330740   9  68
  1      432.1330747  10  72
  1      432.1331285   6  70
  1      432.1422318   7  51
  1      432.1441203   7  50
  1      432.1454498   2  53
  1      432.1473927   8  52
  1      432.1487158   5  51
  1      432.1491970   8  52
  1      432.1500253   6  50
  1      432.1506703   9  51
  1      432.1507355   5  50
  1      432.1514680   1  52
  1      432.1522630   9  51
  1      432.1525395   8  51
  1      432.1542788   1  51
  1      437.4156955   8  78
  1      437.4157222   7  71
  1      437.4158775   1  72
  1      437.4159625   2  71
  1      437.4159630   3  56
  1      437.4161175   5  66
* Gp# 1[8,7,3,1] x =     1972, y =   -82.11, q = 0.9982 dT[    38,   252,   261] Src Amplitude = 78.0
*        437.4156955   8  78
*        437.4157222   7  71
*        437.4159630   3  56
*        437.4158775   1  72
  1      437.4162143   4  65
  1      437.4162545   9  67
  1      437.4162553  10  71
  1      437.4163087   6  70
  1      437.4286333   2  52
  1      437.4305775   8  50
  1      437.4314493   6  50
  1      437.4318642   4  52
  1      437.4318965   5  51
  1      437.4323778   8  50
  1      437.4331148   1  51
* Gp# 1[4,5,8] x =    748.7, y =     1802, q = 1 dT[    38,   510] Src Amplitude = 52.0
*        437.4318642   4  52
*        437.4318965   5  51
*        437.4323778   8  50
  1      437.4331218   9  50
  1      437.4331363  10  52
  1      437.4332053   6  51
  1      437.4345882   6  50
* Gp# 1[1,9,10,6] x =    781.8, y =     1743, q = 0 dT[     3,    51,    87] Src Amplitude = 51.0
*        437.4331148   1  51
*        437.4331218   9  50
*        437.4331363  10  52
*        437.4332053   6  51
  1      441.1949618   8  83
  1      441.1949853   7  75
  1      441.1951418   1  76
  1      441.1952268   3  59
  1      441.1952308   2  77
  1      441.1953825   5  68
  1      441.1954285   6  74
  1      441.1954630   4  70
  1      441.1955195   9  71
  1      441.1955205  10  75
  1      441.1996060   3  50
  1      441.2093570   7  51
  1      441.2105007   2  52
  1      441.2121370   2  51
  1      441.2133510   8  50
  1      441.2135235   2  51
  1      441.2148383  10  53
  1      441.2149665   8  52
  1      441.2154433   5  53
  1      441.2160968   4  51
  1      441.2171378  10  51
* Gp# 1[8,10,5] x =     1055, y =     3093, q = 0 dT[   130,   464] Src Amplitude = 52.0
*        441.2149665   8  52
*        441.2148383  10  53
*        441.2154433   5  53
  1      441.2173653   6  50
  1      441.2174275   9  52
  1      441.2176440   4  50
  1      441.2185318   1  51
  1      441.2186245  10  51
  1      442.2315567   1  54
211      447.3031373		Time Mark
  1      452.4649620   1  50
  1      455.7680223   8  52
  1      455.8689448   8  81
  1      455.8690810   7  72
  1      455.8691335   1  68
  1      455.8692485   2  74
  1      455.8694293   6  68
  1      455.8694880   5  67
* Gp# 1[8,7,6] x =     2207, y =   -94.17, q = 1 dT[   117,   681] Src Amplitude = 81.0
*        455.8689448   8  81
*        455.8690810   7  72
*        455.8694293   6  68
  1      455.8694965   4  65
  1      455.8695573  10  70
  1      455.8695843   3  57
  1      455.8696362   9  71
  1      455.8778370   7  52
* Gp# 1[3,4,10,9] x =     1141, y =    812.8, q = 0.9901 dT[   300,   488,   584] Src Amplitude = 57.0
*        455.8695843   3  57
*        455.8694965   4  65
*        455.8695573  10  70
*        455.8696362   9  71
  1      455.8830750   4  54
  1      455.8837990   2  51
  1      455.8852192   5  52
  1      455.8860457   4  50
  1      455.8863630   1  52
  1      455.8872090  10  50
  1      455.8880438   6  51
  1      455.8884093   9  50
  1      455.8886847   5  51
  1      455.8888100   1  52
  1      458.9997835   8  82
  1      458.9999203   7  72
  1      458.9999725   1  69
  1      459.0000850   2  74
  1      459.0002625   5  68
  1      459.0003357   4  65
  1      459.0003967  10  71
  1      459.0004232   3  57
  1      459.0004405   6  69
  1      459.0004755   9  71
  1      459.0086760   7  52
* Gp# 1[3,6,4,10,9] x =     1947, y =     1162, q = 0.7788 dT[    45,   301,   488,   569] Src Amplitude = 57.0
*        459.0004232   3  57
*        459.0004405   6  69
*        459.0003357   4  65
*        459.0003967  10  71
*        459.0004755   9  71
  1      459.0136033   2  50
  1      459.0149515   8  50
  1      459.0160578   5  52
  1      459.0168805   4  51
  1      459.0171788   1  52
  1      459.0174852   5  50
  1      459.0179040   6  50
  1      459.0191668   6  51
  1      459.0192480   9  51
  1      459.0195235   5  51
  1      459.0196490   1  52
  1      459.0202120   4  50
  1      462.4483912   8  80
  1      462.4484665   7  71
  1      462.4485820   1  69
  1      462.4486943   2  73
  1      462.4487378   3  57
  1      462.4489335   5  68
  1      462.4489458   4  65
  1      462.4489920   6  68
  1      462.4490065  10  71
  1      462.4490855   9  72
  1      462.4572857   7  52
  1      462.4625240   4  54
  1      462.4632403   2  51
  1      462.4635560   8  51
  1      462.4643218   5  53
  1      462.4657888   1  52
  1      462.4660953   5  51
  1      462.4665142   6  50
  1      462.4677767   6  51
  1      462.4678583   9  50
  1      462.4681335   5  51
  1      462.4682590   1  51
  1      462.4684490  10  50
  1      465.7426752   8  80
  1      465.7428167   7  71
  1      465.7428728   1  68
  1      465.7429763   2  72
  1      465.7432155   5  67
  1      465.7432885  10  71
  1      465.7433127   4  64
  1      465.7433150   3  56
  1      465.7433340   6  67
  1      465.7433678   9  72
  1      465.7515677   7  51
* Gp# 1[3,6,4,10,9] x =     1947, y =     1162, q = 0.7791 dT[    45,   300,   488,   569] Src Amplitude = 56.0
*        465.7433150   3  56
*        465.7433340   6  67
*        465.7433127   4  64
*        465.7432885  10  71
*        465.7433678   9  72
  1      465.7519967   2  53
  1      465.7568058   4  54
  1      465.7575300   2  50
  1      465.7578423   8  51
  1      465.7589495   5  52
  1      465.7593160   6  53
  1      465.7593572  10  52
  1      465.7600933   1  52
  1      465.7620640   6  51
  1      465.7625410   1  51
  1      469.0515850   8  80
  1      469.0517268   7  70
  1      469.0518445   1  68
  1      469.0518860   2  71
  1      469.0521253   5  67
  1      469.0521980  10  70
  1      469.0522228   4  64
  1      469.0522247   3  56
  1      469.0522570   6  67
  1      469.0522775   9  71
  1      469.0607612   7  51
* Gp# 1[3,6,4,10,9] x =     1947, y =     1162, q = 0.7793 dT[    45,   300,   487,   569] Src Amplitude = 56.0
*        469.0522247   3  56
*        469.0522570   6  67
*        469.0522228   4  64
*        469.0521980  10  70
*        469.0522775   9  71
  1      469.0609200   2  52
  1      469.0624727   2  51
  1      469.0657332   4  54
  1      469.0657775   8  50
  1      469.0658987   6  52
  1      469.0668968   5  51
* Gp# 1[4,6,8] x =      311, y =     1845, q = 1 dT[   141,   542] Src Amplitude = 54.0
*        469.0657332   4  54
*        469.0658987   6  52
*        469.0657775   8  50
  1      469.0682260   6  52
  1      469.0682670  10  52
  1      469.0685095   5  51
  1      469.0690032   1  51
  1      469.0709792   6  50
  1      469.0714510   1  51
  1      473.1364120   1  50
  1      473.1500453   1  51
  1      473.2796907   1  52
  1      473.2818633   1  52
211      478.1835643		Time Mark
130      484.5676660		Acquisition Paused
